District,Soil Color,Crop Type,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Fertilizer
Satara,Red,Sugarcane,89,53,58,5.525521251804605,460.23515140704126,28.73591920358762,Urea
Solapur,Clayey,Soybean,32,36,57,6.283079843992377,1039.436914011951,26.21685302522344,DAP
Pune,Clayey,Soybean,47,31,41,5.682235311693328,682.3451953104022,29.27160125214696,DAP
Pune,Red,Wheat,97,78,50,6.927973846591078,471.340969680965,22.65488319923619,Ammonium Sulphate
Sangli,Red,Sugarcane,34,50,44,7.453854819633612,427.8440604538319,29.65641306307294,Urea
Sangli,Red,Sugarcane,65,41,46,6.187297457303775,878.5158285300859,27.324701944405145,Urea
Pune,Black,Cotton,42,59,67,5.509281355609202,1225.6761826093061,27.004860892441833,20:20:0:13
Satara,Red,Pomegranate,95,54,31,7.1725564395514825,1353.7247477428314,33.53509868314623,19:19:19 NPK
Kolhapur,Black,Soybean,54,34,60,5.903313940617066,965.9053491102387,34.33706679879572,Ammonium Sulphate
Pune,Black,Sugarcane,61,59,43,6.89660074629815,706.1488926511196,32.44662967038654,Urea
Satara,Red,Wheat,61,41,74,5.903820018467323,1367.1822021761543,20.048936705543195,Ammonium Sulphate
Satara,Red,Wheat,42,30,53,6.343505288781177,1314.324527474556,28.187607029937574,Ammonium Sulphate
Solapur,Clayey,Maize,22,48,55,6.505068277420491,1375.075296997268,30.276962544836948,Urea
Satara,Red,Pomegranate,54,44,34,6.259156502661391,475.9175897427116,22.394308472787227,MOP
Sangli,Black,Wheat,48,29,45,6.533374595691053,753.9460544514168,27.33488121029324,DAP
Satara,Black,Cotton,78,66,77,5.5576169839682334,424.88144967246615,29.15200438697793,20:20:0:13
Kolhapur,Black,Soybean,67,53,40,5.539233691846055,1008.469515297611,27.40912313578384,Ammonium Sulphate
Satara,Black,Soybean,60,50,47,6.192075789168231,1242.509705817531,28.28179052589043,Ammonium Sulphate
Kolhapur,Black,Grapes,57,45,44,7.346030204242444,1190.4884357611445,33.00071257562735,MOP
Solapur,Red,Sugarcane,49,51,52,6.207853377519139,1454.9232505027683,26.741705873777782,10:26:26 NPK
Sangli,Black,Pomegranate,45,52,34,7.101615904484118,664.9347576285039,28.073583311339302,MOP
Satara,Red,Pomegranate,79,73,45,7.489097774136247,1295.7891033775104,26.389199925150326,19:19:19 NPK
Kolhapur,Red,Moong,30,42,46,6.8526740632164245,1200.060042315658,26.045785184448047,DAP
Sangli,Black,Wheat,39,32,53,7.355345921456138,963.9670878199413,24.39209179429392,DAP
Kolhapur,Red,Wheat,57,38,43,5.9216342288789185,1027.8125148175798,34.001149290021814,Ammonium Sulphate
Pune,Red,Wheat,85,69,36,5.870532361554373,1254.4763755724405,34.32678692053692,Ammonium Sulphate
Satara,Red,Sugarcane,40,34,47,6.266294739895834,799.1368990874141,31.185681889079337,10:26:26 NPK
Sangli,Red,Cotton,30,49,59,7.4065591929255845,1246.04275407539,30.45316989726104,Urea
Kolhapur,Red,Wheat,56,37,75,6.784110422923595,1390.052695662283,27.425078833019555,Ammonium Sulphate
Kolhapur,Clayey,Soybean,46,39,56,5.785054710422147,1478.8137899200763,21.00855166272434,DAP
Pune,Black,Wheat,56,38,50,7.212826441424916,419.41476866283233,34.22940080416152,DAP
Pune,Black,Maize,65,59,45,5.644676281886259,794.7986049972776,29.60567260070149,Urea
Solapur,Red,Wheat,45,47,57,7.318669180172938,1403.2100743542173,34.58816009201716,Ammonium Sulphate
Kolhapur,Black,Maize,27,48,55,6.6496077599396415,460.35131987628347,26.742174239508447,Urea
Kolhapur,Red,Sugarcane,76,71,66,7.35615041714942,1090.5495870105622,29.405363242094857,10:26:26 NPK
Sangli,Clayey,Grapes,100,46,57,6.8529398367516166,700.0572380108133,27.00690384943531,19:19:19 NPK
Pune,Red,Grapes,48,53,34,6.029873561432847,1056.7747812385182,22.553352480300237,MOP
Satara,Red,Pomegranate,53,47,25,7.089516773832399,1294.272650763801,34.41245535483221,MOP
Pune,Red,Moong,53,37,52,6.986762354972627,476.83521241154557,31.351461813634273,DAP
Sangli,Black,Tur,87,39,62,5.720118019777668,1059.1338484254952,33.58866956484071,10:26:26 NPK
Kolhapur,Clayey,Grapes,50,44,37,7.178515527297701,592.9995515972753,22.24246865735134,19:19:19 NPK
Satara,Black,Cotton,85,49,41,7.3132839164430585,855.1185148899849,34.30799017739339,Urea
Kolhapur,Clayey,Maize,30,41,44,6.953102669832033,758.1202468484742,23.915887127907702,Urea
Kolhapur,Clayey,Soybean,39,45,59,6.653014716517237,731.1891469644427,29.247632727985366,DAP
Satara,Black,Pomegranate,43,51,38,7.06980139400303,1381.170904603458,32.588017688563475,MOP
Solapur,Black,Cotton,71,80,31,6.515328517938716,1175.3595106668522,32.59844600916656,20:20:0:13
Pune,Black,Cotton,46,33,72,6.526772792532071,1496.8322337069328,20.891538426346077,20:20:0:13
Sangli,Black,Maize,83,57,41,6.774935217770546,1315.0965721813227,25.234110188039402,Urea
Satara,Red,Pomegranate,74,68,39,6.616931679622805,1496.6468495601835,28.687308160130137,19:19:19 NPK
Kolhapur,Black,Tur,42,71,52,6.047669795183209,630.830021962888,29.41970696376609,10:26:26 NPK
Satara,Clayey,Soybean,48,40,56,5.628523403286738,1131.8207238417826,26.907122056211964,DAP
Pune,Red,Maize,76,55,47,6.293074167562876,944.5757312373703,22.20882726816486,Urea
Satara,Clayey,Pomegranate,53,57,38,5.629709914793088,1030.3607762536712,26.16598164186746,MOP
Solapur,Red,Wheat,65,70,72,6.654581527820836,601.909361879049,20.768612067114585,Ammonium Sulphate
Satara,Black,Sugarcane,25,47,46,7.437800994435257,526.5086168468168,30.448996881113832,Urea
Satara,Black,Tur,49,75,75,6.77782874932871,1045.210693794476,21.050281740688558,10:26:26 NPK
Solapur,Black,Tur,73,32,33,5.862485092976346,425.15448130912307,29.825065208719877,10:26:26 NPK
Kolhapur,Clayey,Soybean,53,37,41,6.1098465591235565,1304.9902899254657,20.935753059626236,DAP
Sangli,Red,Pomegranate,89,75,73,7.030705742001777,1355.6646904014933,29.78947284796388,19:19:19 NPK
Solapur,Black,Tur,97,63,78,7.418672264152184,737.9520737277307,22.196479476001397,10:26:26 NPK
Satara,Clayey,Grapes,56,76,42,5.865240162705587,711.6747482944019,31.937602714092627,19:19:19 NPK
Kolhapur,Red,Maize,81,47,59,6.009083685668924,475.03221085250004,34.63984945273745,Urea
Satara,Red,Wheat,48,34,80,7.464438641962447,979.6620986219654,32.92312250617012,Ammonium Sulphate
Satara,Clayey,Soybean,44,28,41,6.743499481502457,467.0724920673381,24.69459829007487,DAP
Kolhapur,Black,Pomegranate,43,40,25,6.0479920889825065,1316.099181650826,32.374385751027845,MOP
Pune,Red,Sugarcane,57,46,41,7.066994045576124,723.4104225121894,21.02691482476156,Urea
Pune,Clayey,Soybean,52,24,51,5.564598278936015,1054.0272884627707,27.082943888368654,DAP
Sangli,Black,Cotton,56,58,47,6.085540762057426,1203.2395770187513,31.818028711029704,Urea
Kolhapur,Black,Soybean,48,45,57,6.796841274944686,579.0051712225812,24.384432235809058,Ammonium Sulphate
Kolhapur,Black,Pomegranate,50,55,35,7.4404499354611255,1311.8695559275022,26.3709120162478,MOP
Satara,Clayey,Pomegranate,43,52,40,6.009341204448386,731.8317846254739,23.861197100509965,MOP
Pune,Black,Wheat,52,27,54,6.157968341821676,590.848322071002,20.091534820890466,DAP
Kolhapur,Clayey,Grapes,95,65,63,6.683254283566102,590.4488993758241,33.613753612566576,19:19:19 NPK
Solapur,Red,Sugarcane,62,69,38,7.151131400217375,1270.986233333475,29.48180760866758,10:26:26 NPK
Solapur,Black,Grapes,51,46,35,7.083539563555976,763.788397767499,23.749424442050756,MOP
Satara,Red,Wheat,44,78,34,5.738896969678583,873.4707756769635,32.4571707041386,Ammonium Sulphate
Kolhapur,Clayey,Sugarcane,36,48,44,6.398095606123908,1165.0571523239591,29.9857605498934,Urea
Kolhapur,Black,Cotton,84,73,61,7.206549342046815,855.7534249935211,32.343508085402945,20:20:0:13
Satara,Red,Cotton,84,41,50,6.006219987426822,720.7973579170315,20.651275675854706,Urea
Solapur,Black,Tur,55,51,63,7.101820696316827,1208.986286990185,28.393214408416505,10:26:26 NPK
Satara,Clayey,Pomegranate,60,55,22,5.9980053322540865,1239.374765606427,28.96778535486571,MOP
Solapur,Black,Cotton,21,40,49,6.317727901790727,1190.5513881022587,21.636490685750978,Urea
Solapur,Red,Maize,30,41,57,5.9971584611242905,449.0398468854397,26.665727793479412,Urea
Satara,Red,Grapes,54,60,37,6.373799932925871,1097.2614884525708,26.154724947507752,MOP
Sangli,Red,Wheat,58,68,44,6.771180208783232,965.9970261388137,32.23232896707103,Ammonium Sulphate
Sangli,Red,Pomegranate,95,53,68,7.08537630401894,629.6303761429367,22.40582027834808,19:19:19 NPK
Pune,Red,Grapes,47,45,26,6.495436965090634,954.3038356603743,32.29852522110254,MOP
Satara,Black,Tur,43,51,37,6.092594569450406,1292.4097943626994,24.83967150050641,10:26:26 NPK
Satara,Red,Grapes,48,55,44,5.660360333006072,951.3227753959727,32.8522964842046,MOP
Kolhapur,Red,Wheat,75,37,34,6.731055365202434,1343.06114125891,23.52451841186266,Ammonium Sulphate
Kolhapur,Red,Pomegranate,82,32,65,7.333431518731541,576.2905329971821,20.768569507749042,19:19:19 NPK
Pune,Black,Soybean,85,73,43,6.805062227989098,1337.183208479667,23.900117975206744,Ammonium Sulphate
Pune,Black,Grapes,56,48,36,6.07908538834072,781.9431914064644,24.319038970633365,MOP
Satara,Red,Pomegranate,52,45,39,7.054624133582461,413.62896566292403,30.48791067606351,MOP
Pune,Red,Sugarcane,53,58,79,5.744399421312534,603.1022090678349,29.862966523452037,10:26:26 NPK
Kolhapur,Red,Wheat,75,41,36,7.405321133885897,1292.3533696035925,24.6084767315076,Ammonium Sulphate
Pune,Black,Grapes,54,49,20,7.208013911193026,940.7886457449897,29.665767013730637,MOP
Satara,Black,Maize,83,56,52,6.1883642940766554,673.7459972085138,32.15110174483418,Urea
Pune,Black,Soybean,60,40,80,6.407308034982044,1339.6169786865944,29.047877908511428,Ammonium Sulphate
Sangli,Red,Moong,37,21,41,5.932109066944261,500.1856203352844,21.9110061624219,DAP
Kolhapur,Black,Soybean,41,39,66,6.775886731900687,702.2562072145568,29.223450699907396,Ammonium Sulphate
Solapur,Clayey,Grapes,64,67,54,6.58191208279097,1067.882646501927,27.952569864633304,19:19:19 NPK
Kolhapur,Black,Wheat,31,48,51,5.98316570041107,872.6589247585359,23.745523000259332,DAP
Kolhapur,Black,Tur,71,69,53,6.486038874170766,661.2861459924163,20.145704720251345,10:26:26 NPK
Satara,Black,Tur,46,67,37,5.742765736835198,1397.6471398810313,26.290093853819663,10:26:26 NPK
Pune,Red,Sugarcane,66,66,45,7.421351709075622,835.266258614434,29.519086597630412,10:26:26 NPK
Satara,Black,Pomegranate,50,58,32,6.563610607642627,682.5725810805795,30.844601726191748,MOP
Satara,Red,Moong,58,41,49,7.2765194225353245,882.2866833943256,20.363841029259202,DAP
Solapur,Black,Cotton,31,60,51,5.708531093771717,923.1671810369727,22.207714978689605,Urea
Satara,Black,Cotton,61,34,39,7.134345768311263,1121.277064404556,29.34126332619089,20:20:0:13
Pune,Clayey,Soybean,49,36,56,6.424559856622949,1404.2998450329687,22.47905051972434,DAP
Satara,Black,Wheat,51,35,53,5.954583047459524,1143.351203979315,29.272660271731358,DAP
Satara,Red,Maize,76,57,55,7.193038371754046,1422.3425350199116,21.559759032477867,Urea
Kolhapur,Clayey,Cotton,39,47,54,6.625175166326023,455.14872949254993,28.997118173758288,Urea
Kolhapur,Black,Grapes,49,42,24,5.953829447004023,564.0635818358525,24.87446726018493,MOP
Solapur,Clayey,Grapes,50,43,27,6.470756501823534,1225.6709862650498,20.23090163208119,MOP
Kolhapur,Red,Pomegranate,50,49,33,7.449497557205355,419.12711387322076,29.59123354129262,MOP
Kolhapur,Red,Pomegranate,42,37,31,5.552591864412453,521.0702009202377,27.9096473340634,19:19:19 NPK
Kolhapur,Red,Wheat,100,58,50,5.668787344188576,1005.3826351198096,20.05362920720735,Ammonium Sulphate
Sangli,Black,Wheat,34,36,40,6.208649929494743,1112.3315929311511,24.886956812568673,DAP
Sangli,Red,Moong,50,24,58,7.228526925445912,553.9760299584341,24.227813340927952,DAP
Sangli,Clayey,Soybean,35,21,51,6.845275923563499,531.5229601068528,29.27217974100263,DAP
Kolhapur,Clayey,Grapes,43,59,32,6.362045087249457,408.32571997160875,24.928557739951096,MOP
Pune,Clayey,Grapes,72,44,66,7.483943683992746,568.4743837329393,25.642203311963584,19:19:19 NPK
Satara,Red,Sugarcane,86,71,50,6.751888979155501,486.86956511905953,27.680109277170207,10:26:26 NPK
Sangli,Red,Grapes,52,46,41,6.75806569685102,752.2851112267276,28.98421489794665,MOP
Kolhapur,Red,Grapes,59,54,26,7.374994762394628,771.8237646636712,21.267512665900522,MOP
Sangli,Black,Tur,89,41,66,6.997991155826696,582.5816155187525,24.75184909280332,10:26:26 NPK
Solapur,Black,Tur,68,33,44,6.4849298151290915,623.3819059404376,25.85431103533344,10:26:26 NPK
Satara,Clayey,Maize,45,42,60,5.923787509085187,1062.5942997059315,21.315964633027182,Urea
Pune,Red,Sugarcane,53,48,55,5.950900537814782,1100.9394286145175,32.07931709914298,Urea
Solapur,Black,Wheat,34,42,60,6.537142942310757,959.9727975218042,34.402771509685635,DAP
Sangli,Red,Moong,53,23,44,5.770885879817562,845.869533834307,21.49046478191528,DAP
Solapur,Red,Wheat,62,44,46,6.7624461143515475,890.7252743558267,28.44938445490449,Ammonium Sulphate
Kolhapur,Red,Wheat,46,46,78,7.432138533384242,688.6915483060127,32.47414127220486,Ammonium Sulphate
Satara,Red,Sugarcane,78,39,73,7.299570446139253,1245.6136008528993,33.3393688961577,10:26:26 NPK
Pune,Clayey,Soybean,60,28,42,5.80193893363355,813.8572451814825,22.727677174520693,DAP
Satara,Clayey,Soybean,44,45,42,7.148047154806764,1408.930353742201,31.93652251655648,DAP
Kolhapur,Red,Wheat,97,40,54,5.91983717239321,1062.2540722097638,33.89263227027231,Ammonium Sulphate
Solapur,Red,Pomegranate,99,34,32,6.05034343828895,974.9246763769603,33.90604037563986,19:19:19 NPK
Satara,Red,Sugarcane,58,42,43,6.276653527300255,1295.0539494196494,22.12844420717707,10:26:26 NPK
Pune,Black,Maize,36,58,60,6.033346158641278,1185.3052576442865,21.863647168382798,Urea
Kolhapur,Clayey,Pomegranate,41,42,23,5.993745275513015,520.7255619560739,23.168999086025067,MOP
Kolhapur,Black,Soybean,100,73,55,6.516271791094351,997.0903442230453,23.7490709894172,Ammonium Sulphate
Pune,Black,Tur,98,47,41,5.7239558471975345,936.8375885687942,29.08698544710986,10:26:26 NPK
Kolhapur,Red,Moong,32,25,55,6.473564033353227,1075.322100178564,27.746533911922185,DAP
Sangli,Red,Wheat,79,61,30,6.679338776927958,1046.6865371901868,27.987374604593818,Ammonium Sulphate
Kolhapur,Red,Pomegranate,50,35,42,6.932786523061493,1255.9198379587106,32.13463284543942,19:19:19 NPK
Solapur,Red,Moong,57,48,45,6.4043152683805635,511.60711562191074,30.7653341613495,DAP
Solapur,Red,Moong,49,36,49,5.5092360756737655,1057.2171483494687,29.818256430391813,DAP
Kolhapur,Clayey,Cotton,75,41,59,6.637737601950344,802.2608567098241,32.107496641264326,Urea
Solapur,Red,Sugarcane,61,80,75,6.998603134285201,544.2598405570945,26.403586233333673,10:26:26 NPK
Satara,Red,Moong,36,45,53,6.704346064711832,918.4578582455462,22.323670710141666,DAP
Solapur,Red,Sugarcane,89,79,55,5.751080777408983,1125.7835650362642,27.16299117394621,10:26:26 NPK
Kolhapur,Black,Wheat,47,33,49,6.799442770569964,885.9117731099882,27.313145813283057,DAP
Sangli,Clayey,Soybean,40,40,47,6.284272131010734,490.14640771412314,26.956361597418066,DAP
Solapur,Black,Tur,45,76,51,5.8314296479112055,1140.4954803136834,31.60266245950899,10:26:26 NPK
Sangli,Clayey,Pomegranate,59,51,40,6.979654671932172,840.7010095735621,32.453374623536746,MOP
Pune,Black,Grapes,59,55,25,5.8459020172431355,693.1322228586787,33.968614784918046,MOP
Pune,Black,Cotton,67,42,60,6.160389592604531,1101.723783472804,29.90321486621959,20:20:0:13
Sangli,Black,Cotton,46,66,53,5.5023798713948535,685.2506903585427,34.07793513707934,20:20:0:13
Kolhapur,Clayey,Pomegranate,57,55,30,6.862041183864531,558.599531296304,26.05721696049993,MOP
Pune,Red,Grapes,49,54,21,6.471383768698624,760.2897056519271,31.04212424055693,MOP
Kolhapur,Clayey,Soybean,37,25,60,5.523401264051081,557.6449281020125,34.026828066496435,DAP
Pune,Black,Cotton,68,40,57,6.666766583588244,1366.611636993876,31.17607896599643,Urea
Kolhapur,Clayey,Pomegranate,42,60,40,6.485096636984295,671.2473594504725,33.01765828482883,MOP
Pune,Red,Wheat,96,40,44,6.14924824566315,1481.564048349662,20.888249004146243,Ammonium Sulphate
Solapur,Black,Sugarcane,21,50,60,6.6098256713691255,1256.6373165490409,26.768722090121543,Urea
Sangli,Clayey,Grapes,79,64,33,7.469748588346441,615.3860393146526,22.06403093898441,19:19:19 NPK
Sangli,Red,Maize,41,56,52,6.07316522026362,529.0328172745783,27.78695743507963,Urea
Sangli,Clayey,Pomegranate,50,46,26,7.4094431017595905,451.80615845516354,25.470137447939297,MOP
Satara,Red,Wheat,51,80,48,6.930058151405953,1274.6794549873048,31.20636512444289,Ammonium Sulphate
Sangli,Red,Pomegranate,52,54,40,6.0349624814478116,1458.287064493746,21.473380535148884,MOP
Sangli,Red,Cotton,26,55,46,6.02912591527412,1122.902337751641,24.287833995725965,Urea
Solapur,Clayey,Pomegranate,58,44,47,7.1736828582437635,1163.2622665473548,29.893256721094144,MOP
Sangli,Red,Sugarcane,75,50,63,6.21246653410053,1150.6368194624422,27.787710642008477,10:26:26 NPK
Kolhapur,Clayey,Maize,25,56,40,7.3965365657147775,832.0486191768452,20.762351953624403,Urea
Kolhapur,Clayey,Pomegranate,55,55,30,7.275718417352283,613.3299563802591,29.3655078850214,MOP
Sangli,Clayey,Sugarcane,83,52,44,5.652973171965861,978.6183145402971,30.959413531526813,Urea
Sangli,Red,Cotton,30,42,60,5.715200244990938,969.7482944355877,26.397057457418548,Urea
Kolhapur,Black,Cotton,78,47,61,5.5474166908067035,1138.102421672162,20.19121275110475,20:20:0:13
Kolhapur,Red,Wheat,69,42,49,6.862274053999327,979.9680493625159,30.425354852507233,Ammonium Sulphate
Sangli,Red,Wheat,96,72,71,5.703255305319896,1479.4413668122593,34.405924142917954,Ammonium Sulphate
Pune,Red,Sugarcane,42,66,78,6.641904241077674,1397.1865457723513,24.784901357977077,10:26:26 NPK
Solapur,Black,Cotton,93,74,79,6.302361991467053,1345.5405829273568,24.44893478930568,20:20:0:13
Sangli,Black,Wheat,45,44,54,6.3504367798519015,1179.536976943853,24.253667306138368,DAP
Sangli,Black,Maize,40,51,42,6.103107741230463,430.9434702501526,21.515664193431043,Urea
Solapur,Red,Sugarcane,78,40,56,6.291756736426348,1082.6801131991563,30.346988011808406,Urea
Solapur,Black,Wheat,44,38,57,6.381865648791967,820.1641398094871,22.677575246123336,DAP
Satara,Clayey,Sugarcane,49,60,47,6.868344778913192,1121.1453570561525,29.304735753287716,Urea
Kolhapur,Red,Moong,45,21,47,6.878476845174247,1306.243758868477,21.488821566748474,DAP
Kolhapur,Red,Moong,51,29,42,6.172033280279803,1087.387749259949,24.72469477910092,DAP
Solapur,Black,Wheat,31,25,55,7.248100448971571,1255.6534873025316,28.715638594536948,DAP
Sangli,Black,Cotton,84,76,72,6.6836039865843455,884.8115794366238,22.205316844600702,20:20:0:13
Pune,Red,Wheat,57,32,33,5.509464856369065,1319.1909698717188,21.001852696814762,Ammonium Sulphate
Kolhapur,Clayey,Grapes,60,56,33,6.416751598765511,444.3872084634743,30.18258362903682,MOP
Sangli,Black,Wheat,55,41,52,7.36645113686922,515.8235668083528,32.469721284792186,DAP
Satara,Black,Soybean,91,76,63,6.770364064051607,1233.5288178615442,20.678720369115766,Ammonium Sulphate
Pune,Black,Sugarcane,78,51,57,5.953891393013095,787.3419428989807,20.70750258609579,Urea
Solapur,Black,Maize,81,52,44,6.261740519641423,1098.8409555177473,26.588524311960455,Urea
Sangli,Clayey,Grapes,69,64,30,5.648101783589909,966.9935553174726,21.612575942081904,19:19:19 NPK
Solapur,Black,Cotton,52,68,42,6.388482558516198,1148.7668788286976,28.197444728385328,20:20:0:13
Satara,Red,Wheat,84,32,69,6.043077558960858,1344.6405692522808,27.92248315818102,Ammonium Sulphate
Kolhapur,Red,Pomegranate,74,64,49,6.230068670957286,1164.489672897365,24.887324542521796,19:19:19 NPK
Sangli,Black,Cotton,62,68,63,5.875906690733523,838.2284368503376,29.961369272965246,20:20:0:13
Sangli,Red,Maize,79,58,43,6.3460406175494,486.03610431645166,21.611350850152593,Urea
Kolhapur,Red,Cotton,61,49,51,7.1778725642947085,1376.0038691762384,23.397238178150847,Urea
Sangli,Red,Pomegranate,53,51,38,5.546066302168126,1242.6992407973794,27.495326969061615,MOP
Sangli,Red,Wheat,45,39,60,6.537489624179036,1490.4636479195726,26.757476774443337,Ammonium Sulphate
Satara,Red,Maize,49,53,51,7.235186663163491,1174.5556528301274,28.846553229119145,Urea
Kolhapur,Red,Wheat,79,54,52,5.654056838334578,736.9034457932805,20.755674751248144,Ammonium Sulphate
Kolhapur,Black,Soybean,75,58,58,6.31908415165556,1291.551825902813,25.90729986239152,Ammonium Sulphate
Pune,Black,Soybean,55,57,61,6.650613373942974,485.1515550293339,22.641071022995913,Ammonium Sulphate
Sangli,Black,Soybean,83,66,40,5.913935143500959,1232.9607256598338,24.332034503495723,Ammonium Sulphate
Kolhapur,Black,Maize,58,54,42,7.356588940638526,1314.852997810318,26.578326708015965,Urea
Kolhapur,Clayey,Soybean,41,40,56,6.659797562274155,1135.4780552076872,24.009286263501494,DAP
Satara,Clayey,Grapes,90,52,45,7.452737157115589,901.4172806314798,25.452933741547152,19:19:19 NPK
Sangli,Black,Wheat,32,47,57,6.815938657213683,1183.6919101197884,34.731905685900315,DAP
Kolhapur,Clayey,Soybean,60,37,46,6.886718281341286,591.4722436547692,21.51696668361465,DAP
Pune,Red,Sugarcane,64,62,62,6.082741991966875,983.4980079809604,30.017220612410213,10:26:26 NPK
Pune,Clayey,Soybean,45,26,53,6.491661283190082,1036.1947752837773,26.969244519811156,DAP
Satara,Red,Wheat,85,39,35,6.360278554093598,543.2437448838806,34.569248096199956,Ammonium Sulphate
Sangli,Red,Moong,49,49,56,6.168152685156924,874.0882848304982,22.353057265834934,DAP
Kolhapur,Clayey,Soybean,57,48,57,6.229405675203795,615.0985783916808,22.08055355482888,DAP
Pune,Red,Pomegranate,48,39,58,6.32535647729658,479.3315042991619,22.48986287275516,19:19:19 NPK
Sangli,Black,Tur,40,55,46,5.894708184936508,1194.2046393034811,31.534292929447005,10:26:26 NPK
Solapur,Clayey,Maize,84,54,59,7.04236052820011,869.7366813465934,23.717831700238175,Urea
Satara,Red,Moong,52,27,40,6.532490775422702,1133.0103897709523,30.410294452827443,DAP
Satara,Red,Sugarcane,54,65,67,5.826211121438821,899.4334775827327,33.807404321884576,10:26:26 NPK
Sangli,Clayey,Grapes,98,69,30,6.199788345488817,856.0456132982326,29.89359617829643,19:19:19 NPK
Kolhapur,Red,Moong,58,21,43,6.96038462757008,591.697017527976,34.84590394719457,DAP
Pune,Black,Tur,89,59,72,6.058422184377674,956.8194715733589,22.720294629852845,10:26:26 NPK
Sangli,Red,Wheat,81,76,53,6.016647631735617,1346.49077319236,34.90638557566513,Ammonium Sulphate
Sangli,Black,Pomegranate,44,44,32,7.356790287641606,566.4028429328046,20.449429175131645,MOP
Sangli,Red,Maize,43,58,45,6.2866620896270184,571.4744900430424,25.467728009027496,Urea
Solapur,Red,Pomegranate,88,53,34,6.752654734002073,410.06477095170055,26.371383797588823,19:19:19 NPK
Kolhapur,Black,Soybean,61,54,35,5.6518116549743835,1080.2127077775895,27.60141222243894,Ammonium Sulphate
Solapur,Black,Pomegranate,53,46,40,6.850412114935031,430.3588076472904,30.96394447875855,MOP
Solapur,Black,Grapes,53,51,24,5.564085681438746,882.1308277928274,24.343724161215864,MOP
Kolhapur,Red,Sugarcane,30,46,60,6.648528624700838,908.4738138134403,32.72904567549459,Urea
Pune,Black,Cotton,58,42,54,6.6275026108561725,824.0292082860708,32.506571184375254,Urea
Satara,Black,Wheat,37,28,53,5.905115604542091,651.9617533731978,30.211502824063146,DAP
Solapur,Black,Cotton,81,79,76,5.633230565487652,1358.1395083545558,30.922736325269263,20:20:0:13
Satara,Black,Wheat,36,49,41,6.294684265686258,1309.965004260775,32.719065986607724,DAP
Kolhapur,Clayey,Grapes,52,50,76,5.9042588296552365,733.8701668540618,25.911641261120696,19:19:19 NPK
Solapur,Clayey,Grapes,87,68,74,5.82049677563791,1050.7041716298395,34.614104272417656,19:19:19 NPK
Sangli,Clayey,Soybean,55,32,42,6.941803394749732,808.968797253277,24.213808149371808,DAP
Kolhapur,Clayey,Soybean,57,45,55,7.3555366088162115,1163.4145622801798,27.508168271531467,DAP
Sangli,Clayey,Soybean,34,41,47,6.709054295640461,461.7375409832015,20.5108478675131,DAP
Sangli,Clayey,Soybean,30,48,52,6.934901249243669,490.78650320903546,29.857716219714614,DAP
Pune,Red,Moong,60,46,58,7.231761236950423,779.1376481200359,34.500734386671894,DAP
Pune,Red,Sugarcane,95,50,52,5.5583479690059265,1132.7070686119953,25.77951220910554,10:26:26 NPK
Sangli,Black,Cotton,79,67,64,7.025553937005269,1246.0378591889191,24.389733389116707,20:20:0:13
Pune,Red,Moong,51,37,47,7.319811303504296,1182.5203600690463,27.397995448508013,DAP
Solapur,Red,Pomegranate,65,47,66,6.265038779835338,1200.4220809949034,21.661915126105715,19:19:19 NPK
Solapur,Black,Maize,62,43,41,7.110793421530047,1162.2222785796555,20.413012507673773,Urea
Solapur,Red,Sugarcane,70,55,55,6.478992531943777,1203.092289088261,28.070206457219186,Urea
Kolhapur,Red,Moong,42,37,58,6.817744680275133,1045.4071949752954,27.205153667512363,DAP
Kolhapur,Black,Maize,85,56,49,6.516107104108894,994.2322653289996,32.565856546238024,Urea
Kolhapur,Black,Soybean,70,52,46,7.236227462939706,963.399898304014,26.596186184681336,Ammonium Sulphate
Kolhapur,Clayey,Soybean,44,35,48,6.572152117930714,1152.0366443557398,28.15543683611141,DAP
Pune,Red,Wheat,83,43,78,7.355484619020299,764.055781278653,22.370231937943377,Ammonium Sulphate
Kolhapur,Black,Sugarcane,25,56,54,6.0601784045402365,1095.9099496676215,28.417861538573206,Urea
Sangli,Clayey,Cotton,28,45,45,7.459133091369993,660.3284211068269,23.67226918623891,Urea
Satara,Clayey,Cotton,59,46,57,7.222283591336975,641.7927019934806,22.694514280650303,Urea
Sangli,Red,Pomegranate,94,71,53,5.960972943593292,1091.7085796003548,28.3260801161088,19:19:19 NPK
Solapur,Black,Sugarcane,69,49,54,5.644279669911355,564.6396538434956,31.169490333303646,Urea
Kolhapur,Black,Cotton,76,38,56,7.180988482592705,1481.9102343303675,31.02708442722971,20:20:0:13
Sangli,Red,Wheat,74,58,38,7.353626847282208,1005.5763764164809,20.71347925773028,Ammonium Sulphate
Sangli,Red,Sugarcane,83,51,54,6.557737765077115,467.4311856632869,33.402563409517164,Urea
Satara,Clayey,Soybean,50,27,57,5.940991348096533,911.6125134117663,31.71238988701642,DAP
Kolhapur,Red,Wheat,79,75,37,7.17406146923018,1277.0199223189566,34.25855595154735,Ammonium Sulphate
Kolhapur,Clayey,Soybean,52,22,56,7.066349012050204,1113.755354823761,32.76152121395501,DAP
