District,Soil Color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop
Pune,Clayey,109,89,112,7.483974463311872,1882.5694797521278,29.308056391847135,Sugarcane
Satara,Clayey,88,53,40,6.06278477329251,2284.8855871955075,22.404600760672526,Rice
Solapur,Clayey,96,46,43,6.7811337194513515,2718.5785249578976,28.56639931694969,Rice
Satara,Red,99,48,40,6.521219294842387,427.47197373035704,17.573521750559493,Wheat
Satara,Black,67,60,43,6.5833766964102605,807.4065905411306,33.35219543488567,Grapes
Sangli,Red,58,30,42,7.1251583215392476,681.8820794634192,37.884322203913186,Pomegranate
Kolhapur,Black,100,46,34,6.83737053427705,649.7121943332545,20.52221641715822,Wheat
Solapur,Clayey,128,90,111,6.682981421651809,1960.0474133037153,31.139820783043852,Sugarcane
Sangli,Black,96,60,32,6.192267392926479,685.479846967285,22.024075044774182,Wheat
Sangli,Black,83,54,49,6.402818904526276,562.7567504000529,27.14318996778422,Groundnut
Pune,Red,71,45,46,7.431509956519208,932.6857422310052,29.925946599292683,Tur
Solapur,Red,46,49,52,7.023259482048633,813.4264220288992,21.921929477959793,Tur
Satara,Black,64,52,50,6.526282409016067,414.1335733172835,19.062081555327175,Wheat
Sangli,Black,121,65,101,7.499424436136648,2240.1856062747647,27.995878003750036,Sugarcane
Sangli,Clayey,40,30,49,6.387175609276707,859.1880903227395,25.620930335451476,Groundnut
Satara,Clayey,78,37,50,6.11190097753859,988.6110181477877,22.238973947842837,Groundnut
Pune,Reddish,51,39,41,7.053067945647651,613.6997501714677,37.36796781458895,Pomegranate
Solapur,Black,46,42,60,6.94259671603457,711.164845926801,21.19012757648734,Groundnut
Pune,Black,42,36,51,6.293673156827487,406.75241717115637,25.4837449185414,Jowar
Kolhapur,Black,143,86,98,7.467405029949829,2006.3878907922153,28.527529603630487,Sugarcane
Pune,Clayey,101,78,90,7.408612283120514,2161.9699798148818,27.052254473919778,Sugarcane
Satara,Black,54,56,46,6.388215391411468,698.7203345803302,34.39976043814118,Jowar
Kolhapur,Red,82,55,52,6.5503205997470655,776.3793605332705,32.42312046745292,Grapes
Solapur,Black,61,31,52,7.374908491590631,740.0654455362687,27.896777814148184,Grapes
Satara,Clayey,130,86,104,6.321394606787333,1834.220571403524,25.771671930068223,Sugarcane
Sangli,Clayey,66,47,57,6.650180068037416,705.1579220677701,20.517043214649426,Tur
Kolhapur,Reddish,70,38,58,6.739069907065851,498.41265883709696,30.127128302116706,Pomegranate
Kolhapur,Black,76,37,46,6.646512442888013,558.944071569934,31.94373391993775,Jowar
Satara,Black,131,66,112,6.468157178338545,953.9301016833066,32.16561840454848,Cotton
Kolhapur,Clayey,43,45,52,6.711640428278855,945.131364436998,28.199983854310183,Maize
Pune,Black,134,75,90,6.705831022938819,2466.6551781579756,27.190822374474646,Sugarcane
Solapur,Red,41,45,54,6.790867290780156,630.928821151301,29.839233947607838,Jowar
Kolhapur,Reddish,87,47,42,6.602040066258226,589.4051651884625,32.11754320801646,Pomegranate
Sangli,Black,142,90,111,6.769797242641935,1759.0400312429465,31.473090440132097,Sugarcane
Kolhapur,Red,74,33,48,6.673238006826963,626.4586847494842,34.84963762816811,Jowar
Sangli,Black,118,90,88,6.643361975719342,1885.6547288896727,30.578034221238273,Sugarcane
Solapur,Black,59,51,33,6.926073156566854,617.6838992287853,27.444087923259616,Soybean
Pune,Black,57,44,50,6.235217482805642,921.4895690726885,21.972435328514134,Maize
Sangli,Clayey,113,69,107,7.138035604565607,1950.2194661472818,27.02601215921265,Sugarcane
Satara,Red,44,53,53,6.181353873960576,656.8975101685771,27.515130806273824,Groundnut
Pune,Black,43,58,59,6.85902096424429,865.2898856761005,25.876312903929776,Soybean
Solapur,Black,150,90,81,6.798731122726423,848.8492542105668,32.69407090891978,Cotton
Solapur,Black,143,71,87,7.235795574835286,992.7022608623415,29.610781299630304,Cotton
Solapur,Clayey,90,53,47,6.625956557813177,2154.7599024298656,24.286457547236324,Rice
Pune,Red,82,34,33,6.133028682782983,604.5362064297462,32.52614976935331,Pomegranate
Kolhapur,Red,50,46,42,6.599078700548241,492.0366535600993,29.954069715451695,Pomegranate
Solapur,Clayey,72,59,40,6.259172350041082,1744.884170807784,26.79998586423813,Rice
Kolhapur,Black,66,49,49,6.148347569314405,755.9270922167168,23.982072167346807,Wheat
Sangli,Red,62,42,51,6.326476727151567,720.3623385018815,29.940045337633713,Grapes
Solapur,Red,54,38,42,6.06065272052363,660.8824450779161,28.756708074812597,Jowar
Satara,Black,65,37,38,7.134395030075211,523.0077474747525,29.421121712139282,Jowar
Satara,Black,137,81,112,6.282729959417487,2023.5288843787748,33.621408229609635,Sugarcane
Pune,Red,51,40,48,6.180613332045671,516.9244255869766,21.43302231786655,Maize
Sangli,Clayey,46,51,31,7.076304989944161,758.157835117261,26.859677047210496,Maize
Satara,Red,62,32,36,6.540881221054015,790.0605464143869,22.48319269514716,Maize
Sangli,Clayey,82,56,35,6.212512634026165,785.5374039168961,20.28015918010888,Groundnut
Satara,Black,78,60,44,7.439381221027789,839.3010688503157,29.277578326917435,Maize
Kolhapur,Black,73,30,40,7.06642217332695,759.1222036069014,33.42636664016276,Grapes
Kolhapur,Red,65,49,31,7.39021623088022,753.2694277105014,24.158483872605235,Wheat
Sangli,Black,87,56,31,6.267112828990708,651.1517160205024,23.076845567163637,Soybean
Kolhapur,Black,51,50,37,6.143232685054603,997.096530056197,27.06386219044661,Soybean
Solapur,Black,52,47,36,7.227414620066535,512.5459755749533,27.339573000036566,Grapes
Satara,Black,46,38,35,6.284404454623552,680.4587158514921,29.54141399100218,Tur
Satara,Clayey,64,50,54,7.037726356361915,565.895672210183,23.587681008521372,Groundnut
Solapur,Black,132,70,80,6.7500425498324805,972.9442727069847,31.756308400132017,Cotton
Satara,Red,54,56,44,7.469066718130778,532.0544085881545,20.2526720479033,Grapes
Sangli,Clayey,57,43,52,6.551376770873775,665.4530528497476,27.589512419351287,Maize
Satara,Clayey,73,44,55,6.469071301631405,644.6514412995302,27.772323509369464,Maize
Solapur,Red,47,49,54,7.398453028815872,497.5031941051529,35.90930451174093,Pomegranate
Sangli,Black,87,45,57,6.196221516910673,881.3956222450529,27.096365366140006,Soybean
Satara,Black,48,58,30,6.72111423455965,587.362819978047,34.85963034265511,Jowar
Solapur,Red,90,32,52,6.098672142198209,880.7770885592274,22.65775594204703,Grapes
Satara,Red,85,41,33,6.006578265662385,627.0364986164549,28.05277398731891,Groundnut
Sangli,Red,90,50,35,7.291937990795181,733.229078557073,30.911774225638723,Grapes
Pune,Clayey,70,46,41,7.494959889062046,2345.7146894051193,28.477029658461923,Rice
Pune,Black,64,49,31,7.006953847342019,678.2403912101306,28.415466535021025,Groundnut
Pune,Black,124,61,100,6.679477845397191,870.3135085872703,30.897548173105022,Cotton
Satara,Black,49,50,49,6.952713167358568,548.5309765915026,34.05610313532755,Jowar
Solapur,Black,141,63,119,6.606521940883921,796.8030614386752,26.969230550977475,Cotton
Satara,Red,76,54,40,7.079410629695486,585.4654981774441,17.94568378517865,Wheat
Solapur,Black,110,63,118,6.450604738607813,2168.2335533427895,29.0346116640667,Sugarcane
Pune,Black,45,52,35,6.492924978639052,786.8519380946464,22.207413503304338,Soybean
Sangli,Black,145,87,119,6.545534234214233,857.4350160573171,27.476590679208982,Cotton
Solapur,Red,66,41,34,6.4513106654208805,810.6566916205754,24.699585454497424,Grapes
Pune,Clayey,93,53,32,7.383714487387244,1995.90443945252,28.557659432269066,Rice
Satara,Red,83,41,60,6.0092448578383095,642.1629938881935,27.064266921467308,Jowar
Pune,Clayey,97,50,32,7.353535736138803,1932.085521276949,23.412649435839825,Rice
Pune,Black,123,74,92,7.490466432824468,880.5820916061001,33.21215040531918,Cotton
Solapur,Clayey,105,65,96,6.161101297740957,2008.1468299118249,32.15192178976491,Sugarcane
Solapur,Black,43,59,44,6.561680786417048,858.1887218327777,29.826555581575438,Soybean
Kolhapur,Red,87,59,40,6.215605797585455,624.0470460526628,28.79745598663556,Pomegranate
Kolhapur,Black,45,57,30,6.929467869472127,813.2996276163007,21.60970998384563,Soybean
Solapur,Black,82,42,43,7.015133563380735,500.4381294428172,24.915361358180945,Wheat
Sangli,Clayey,71,59,39,6.26201947191581,1561.9123634500406,22.83638010567341,Rice
Solapur,Black,122,78,92,7.323241349027757,1884.7518107810888,32.434337813371684,Sugarcane
Kolhapur,Black,119,62,88,6.00678550692467,901.605142811077,32.99200430964391,Cotton
Pune,Red,44,51,37,6.692010460747168,570.0763740718967,34.61473206156016,Jowar
Solapur,Red,57,44,48,7.0351981923645495,500.0045624489745,20.590508092037787,Maize
Pune,Black,129,90,116,6.461622992104048,601.4025240469342,34.77891312766825,Cotton
Sangli,Red,40,47,35,6.481724059465061,859.4325887717616,24.403189477515838,Groundnut
Pune,Clayey,63,43,42,7.018807734143681,1761.0316649342403,28.738462486662716,Rice
Pune,Red,52,59,54,7.005176182274326,425.51827337614657,30.459735399986663,Jowar
Sangli,Black,95,58,35,6.182687541695232,404.5917645991219,22.14160966822684,Wheat
Satara,Reddish,57,52,36,6.88969030451806,462.43287400178815,32.74896771686332,Pomegranate
Sangli,Red,75,38,40,7.384778358490625,548.2673014373436,20.53176887998352,Maize
Solapur,Black,77,53,31,7.2523182023851875,448.8911862338725,22.555585078694357,Wheat
Sangli,Black,110,82,117,7.256723476808132,919.1175089974658,28.732619101814596,Cotton
Sangli,Black,72,53,30,6.203923295078484,826.8598429446599,25.164400481702152,Soybean
Satara,Black,69,54,47,7.120249935090375,737.035167640262,29.345254931291763,Soybean
Sangli,Black,54,51,52,6.292728648132048,766.5281879764837,34.12115157214812,Grapes
Pune,Reddish,82,36,48,6.135605449731955,437.6012729198805,31.047091282785548,Pomegranate
Pune,Reddish,64,32,59,6.839003762393898,529.4749857943073,32.62164591577607,Pomegranate
Kolhapur,Black,149,89,111,6.546062497903383,1686.6304584059287,32.806533115752025,Sugarcane
Sangli,Black,45,44,41,6.626195890660275,507.5496308934662,29.079960971271383,Groundnut
Solapur,Black,48,44,36,7.00899992103616,860.4052998779562,24.29831974120748,Groundnut
Sangli,Reddish,46,32,39,6.647473106962988,501.2982144994138,26.397635957943656,Pomegranate
Sangli,Black,40,37,38,6.528486367480769,658.1514958939856,28.10068715690778,Jowar
Solapur,Black,47,59,59,6.605293891327992,676.3707248868075,32.8545438925221,Jowar
Kolhapur,Red,73,36,55,6.65096656645725,924.8831658312619,22.9889857571495,Maize
Solapur,Black,72,55,50,7.074106911968775,749.4344576405251,20.100010978233673,Groundnut
Solapur,Black,44,52,60,6.59344326918107,688.3232454476982,28.06506100385169,Soybean
Pune,Red,79,59,36,6.692885919902995,998.5046696892393,22.341244260308756,Maize
Solapur,Black,115,74,118,7.012952722729371,2030.5797908876677,33.970132687757136,Sugarcane
Sangli,Red,48,59,31,6.296193346197323,807.5906527623367,22.865732303302106,Tur
Pune,Black,147,71,103,6.145944717114324,1527.251849098043,34.96971577360213,Sugarcane
Satara,Black,52,57,34,6.6264387274063115,611.0638116665463,20.89213152961633,Groundnut
Solapur,Black,67,36,60,6.6846526087574665,618.8102729585004,27.53746330030716,Tur
Pune,Red,56,47,57,6.642527112613243,897.8453511792679,26.302745089837874,Grapes
Solapur,Black,95,48,37,6.955065110247602,470.14667894213613,19.094979979804016,Wheat
Solapur,Black,48,42,36,7.187846189077682,724.0921974359105,28.078865939844096,Soybean
Sangli,Clayey,97,46,45,7.21673150107576,1952.0131136720806,27.80270327809964,Rice
Sangli,Black,81,44,46,7.3905247977748525,624.6318196062325,19.28359642340798,Wheat
Kolhapur,Red,95,42,38,6.366701968294657,771.9595369080779,18.63643464599142,Wheat
Kolhapur,Red,58,44,46,7.394173671374697,556.7892119434276,21.300650982937437,Maize
Kolhapur,Red,44,54,36,6.319466112657667,609.311502476966,25.4901512599795,Grapes
Sangli,Red,96,54,49,6.5586471809763305,563.0483078279086,15.118059036430417,Wheat
Sangli,Black,65,32,58,6.682835006503773,560.1434928789345,26.78275041887511,Grapes
Pune,Black,49,56,58,6.618396484468118,906.8464287109298,26.9730640231247,Maize
Solapur,Clayey,113,73,82,7.290926554389998,2396.8179059415584,27.337887099750976,Sugarcane
Pune,Clayey,83,32,51,7.388129314103298,874.6728630141913,21.316042028622356,Tur
Kolhapur,Clayey,113,60,114,6.150927959107317,1971.2636858564258,32.38069196931788,Sugarcane
Solapur,Black,147,87,81,6.185130547090591,1591.5817024052442,25.387874616413068,Sugarcane
Solapur,Clayey,139,60,86,6.9130057519582095,2062.1411787276015,33.34852713314343,Sugarcane
Pune,Black,56,32,31,7.021666781342107,838.8185963867934,20.926145444894857,Soybean
Kolhapur,Black,83,49,37,7.323908471184085,709.9504870259644,20.358314374491883,Maize
Kolhapur,Black,48,43,30,7.097202891953577,701.619441708081,28.73716966374171,Soybean
Sangli,Red,53,43,45,6.697514313574417,977.2574056105325,24.25836166255656,Tur
Kolhapur,Black,43,31,58,6.312975644336749,565.5362636174464,30.367869989583056,Jowar
Solapur,Red,66,32,41,6.736956846616491,457.17747261870466,37.62054509828707,Pomegranate
Satara,Red,88,30,49,7.092428424842979,812.6436290645413,23.69454407491662,Tur
Kolhapur,Clayey,114,72,118,7.417241445935406,2129.665723516766,33.897776211220204,Sugarcane
Solapur,Black,61,51,58,6.73799349833584,674.7945312767071,20.20862305906518,Tur
Solapur,Red,52,31,34,6.179745248154113,537.5361638146326,26.050865289043646,Maize
Solapur,Clayey,65,46,30,6.056383236074343,1532.2826604773113,21.032894780399502,Rice
Kolhapur,Black,75,53,57,7.063005228066935,946.5516333931894,23.84156357114402,Soybean
Satara,Clayey,40,60,41,7.424233408131145,894.6635085323002,27.331809638772516,Tur
Satara,Clayey,78,44,51,7.252793864202002,663.247213487509,22.51966722975316,Tur
Satara,Clayey,50,36,32,6.580271747987277,842.443719998887,22.497837944804836,Maize
Kolhapur,Red,49,35,45,6.550444434401887,806.8751662210327,27.61634045157944,Tur
Solapur,Clayey,61,30,42,6.261929422911224,859.554312627138,23.77420003555349,Groundnut
Pune,Clayey,82,45,56,7.168657914263767,560.7376642436781,22.435990417697123,Maize
Pune,Red,82,51,48,7.231962922223005,675.5638949888257,22.49434448782447,Wheat
Satara,Black,134,82,100,7.3224581074345325,805.2487555088542,27.465596336894095,Cotton
Kolhapur,Black,116,79,87,7.191954774193526,1814.866164153923,29.10739835105783,Sugarcane
Solapur,Red,76,60,42,7.2290316957128375,680.167956640915,24.25507684219097,Tur
Pune,Reddish,50,48,50,6.444575139545674,425.8639716571432,37.55163899569439,Pomegranate
Satara,Reddish,83,56,54,6.70832873636645,559.4453653553552,35.760269337713716,Pomegranate
Sangli,Black,47,47,33,6.94632030930509,684.0033030715903,29.089640376094245,Soybean
Kolhapur,Clayey,90,51,31,7.1616698903442035,944.1274820116179,21.50129479591672,Groundnut
Sangli,Black,75,53,44,6.137965774317507,522.0567287844833,34.79582339860569,Grapes
Pune,Red,86,37,57,7.132586274884242,793.61454216811,28.23088319678535,Maize
Sangli,Red,85,49,39,6.155018246861381,586.384838452463,20.09461088724404,Grapes
Satara,Red,61,50,31,6.2901227638063375,642.6980998033805,26.697758936863593,Pomegranate
Kolhapur,Red,92,53,46,6.946860179237061,588.7951784023401,17.601093042524802,Wheat
Pune,Black,59,44,39,7.348553092727343,623.3698510301856,27.344759266693984,Jowar
Solapur,Red,68,43,48,7.444152554626598,509.88877952810935,20.146775621878135,Wheat
Satara,Black,144,85,88,6.557275196244408,750.6135415140686,31.13200037309673,Cotton
Kolhapur,Red,53,52,57,6.428019957891447,649.6854444743403,28.825502832522435,Tur
Satara,Black,107,76,100,7.228968671964483,936.5461371825215,32.19948925127283,Cotton
Sangli,Black,107,61,108,6.8345214511971095,922.2121603136143,26.527970303489116,Cotton
Kolhapur,Red,79,51,60,7.472887564663937,532.6782366546295,31.42095941990039,Pomegranate
Solapur,Red,71,58,32,7.211261662844205,515.9668083102118,34.47252636248257,Pomegranate
Kolhapur,Clayey,150,78,95,6.48474768912549,2130.28306014282,29.702823592119763,Sugarcane
Satara,Black,127,71,91,6.768120743083896,1610.7517757115465,27.142137464366087,Sugarcane
Sangli,Clayey,70,60,36,6.943011866067941,1906.4872541351058,26.749822263287868,Rice
Solapur,Clayey,98,54,49,6.514542054661058,2591.807976470657,27.65462644885675,Rice
Kolhapur,Red,77,46,45,7.343597545303268,757.098163373068,20.170178414871877,Grapes
Satara,Black,44,53,44,7.457283001095917,697.4152132595998,22.08300914148873,Maize
Satara,Black,119,62,107,7.1286463695288464,839.92538998842,34.6740302981435,Cotton
Pune,Clayey,60,49,47,6.656440569594949,2219.2470559679905,28.525089449704815,Rice
Pune,Black,88,41,38,6.007265873386102,621.2374398134477,24.413459751294685,Maize
Sangli,Clayey,50,39,56,6.336115806683966,876.956730966326,23.10143899546981,Tur
Sangli,Clayey,74,32,31,6.634579298716488,670.7114130437128,20.103236218729084,Groundnut
Satara,Clayey,79,49,58,6.008001141235222,722.2309820182066,26.967143172967866,Maize
Kolhapur,Reddish,80,36,44,6.883443014889736,464.3064490184185,35.638941751304074,Pomegranate
Sangli,Black,114,78,97,6.138221747185597,850.0198453342617,31.440678827238585,Cotton
Satara,Clayey,60,49,57,7.010670009372084,884.3940960872783,29.000925090668762,Groundnut
Satara,Black,142,88,113,6.430281436741635,946.6146220631377,29.85111396017222,Cotton
Sangli,Black,145,71,114,6.9109385871729545,989.9814187125205,33.57097170283127,Cotton
Pune,Clayey,84,45,48,6.370050073284387,1874.78755520287,25.466220950987875,Rice
Solapur,Red,87,56,35,6.25077315438107,811.5279043355176,28.88518306907409,Tur
Satara,Red,54,31,37,6.216350027416795,507.7798227840251,28.205609282327277,Tur
Pune,Red,44,32,59,7.419418804485002,631.0781159709582,29.107537260455416,Maize
Solapur,Red,49,54,32,6.115958195183746,886.3627632934563,22.633648880454764,Grapes
Pune,Black,72,52,43,6.449667349199942,892.5529633355881,28.983159611921632,Soybean
Kolhapur,Reddish,69,48,47,6.597706014419963,508.5160734945173,27.37546423810852,Pomegranate
Kolhapur,Black,68,35,49,6.447203126227101,720.7205988548326,24.60616154043377,Grapes
Kolhapur,Black,64,34,36,6.462618030620511,775.4713748951154,23.44751441859693,Soybean
Solapur,Clayey,85,49,54,6.192145436168189,560.1776387252409,25.12568764368172,Maize
Kolhapur,Clayey,55,32,34,6.000262408992676,974.8755928051422,25.671688447672324,Maize
Satara,Clayey,87,30,34,6.46795537633558,666.6984941726686,27.37457604431462,Groundnut
Pune,Black,40,48,59,7.204468810775731,890.389296358464,26.871372542756262,Soybean
Satara,Black,118,84,103,7.098309761254879,887.5975761118257,32.11783716953793,Cotton
Kolhapur,Black,144,81,120,6.140512883584703,2119.0479789127385,27.660434230070823,Sugarcane
Solapur,Black,72,51,43,6.121437725763609,548.2583634088219,20.686932008506,Wheat
Solapur,Black,52,55,35,7.151179521041991,533.579151750643,29.92393608382748,Groundnut
Pune,Clayey,98,43,40,6.705178747340552,2579.120580244969,22.847825456831057,Rice
Solapur,Clayey,88,45,42,6.134002850484229,1611.7335218121086,20.22909703487354,Rice
Solapur,Clayey,51,51,41,7.358875200048763,603.3907947738867,23.692390694702606,Tur
Solapur,Clayey,89,30,55,7.124898818537167,662.5959124586622,25.825530396339627,Groundnut
Kolhapur,Clayey,63,58,39,6.949879711007039,1919.6551063258012,27.68466400086106,Rice
Pune,Clayey,88,44,50,6.103568007231672,649.5728185521476,21.974515213605684,Tur
Solapur,Clayey,77,43,40,6.790920890402159,1623.1356765296214,21.696725403734046,Rice
Kolhapur,Red,48,39,41,6.982318198673079,823.0103707174164,27.120642969148022,Groundnut
Solapur,Black,78,54,49,6.752315560967624,769.3675087648688,25.64455879796037,Soybean
Satara,Black,65,60,47,6.478855511181352,749.6431095892121,27.54171367752504,Soybean
Kolhapur,Black,78,51,30,7.126164945999138,669.5763506857986,29.197226166937565,Jowar
Pune,Black,125,63,95,7.2539685250278225,1950.7553374018416,28.8901924990094,Sugarcane
Sangli,Red,60,43,54,6.066899112919411,529.8392147060235,33.24469445785145,Jowar
Pune,Black,70,49,30,7.455086793675032,411.53565948893294,22.448240619976822,Wheat
Sangli,Red,67,46,58,6.770457300187809,582.9562554127333,28.978016485275788,Grapes
Satara,Black,40,32,34,7.3221530697014945,592.1324820991476,28.43687111319173,Jowar
Sangli,Clayey,82,60,32,6.101381696907601,793.4439869260118,29.016640710468437,Groundnut
Satara,Clayey,70,42,34,7.4708920687425,2399.6417090392956,23.255053526180596,Rice
Pune,Black,140,83,80,6.808695920585954,1726.8633622023526,31.1279965827806,Sugarcane
Kolhapur,Red,72,31,50,6.687620925455844,933.2259772692246,26.303110639684437,Maize
Kolhapur,Black,122,80,103,6.0048420502849424,2174.3744627794476,34.13395019143394,Sugarcane
Sangli,Red,61,45,57,6.533257608842252,625.1466347908284,27.92076553087441,Pomegranate
Solapur,Red,81,38,41,7.220887053824919,696.2345188542308,28.459083173117413,Maize
Satara,Black,54,50,44,6.329810870135804,820.7080465668739,22.329116249777442,Groundnut
Sangli,Red,71,59,33,6.69363857641413,663.8303342002479,30.921695785866348,Jowar
Sangli,Black,64,55,32,6.1299926729339385,638.5769779957094,21.221058890633895,Tur
Pune,Clayey,67,53,48,6.045963413987977,726.969826184768,23.19106605339543,Maize
Pune,Black,87,38,48,6.0776715782481805,625.5643436975012,29.98025840207298,Jowar
Satara,Black,53,60,46,7.188794882112907,522.2812585646884,27.466925909246093,Tur
Pune,Black,130,63,85,6.525399869962508,669.2679845694371,28.11842577522044,Cotton
Kolhapur,Reddish,55,55,57,6.038054887921959,623.6501186559865,37.00764696064836,Pomegranate
Solapur,Red,48,36,59,6.858674380514644,422.3833332035617,28.70117397531672,Jowar
Solapur,Black,83,50,56,7.282984253746448,554.0520949892967,29.811015401418935,Grapes
Satara,Black,47,52,31,6.355177852874395,785.6285441201416,25.6814927447452,Grapes
Solapur,Black,115,67,107,6.218022055798791,2446.195139743856,29.383435400976722,Sugarcane
Kolhapur,Black,62,56,38,6.911833831629452,726.6780788960542,27.093632786219462,Tur
Pune,Black,82,58,33,6.208996719893388,541.696986787331,29.593249967185713,Maize
Pune,Clayey,78,42,30,6.451384908623109,1968.1134039525323,26.459121453670164,Rice
Pune,Black,84,58,60,7.40179941187872,852.4265658934877,33.44097177996583,Grapes
Solapur,Black,87,31,54,6.956023931291426,611.325025703205,28.056144201374007,Maize
Sangli,Red,63,39,40,6.7940878966479445,728.6838519682059,22.269735200885233,Grapes
Pune,Red,79,59,44,6.250415053883209,411.5906081100024,36.001372376909806,Pomegranate
Satara,Black,52,44,53,6.5213637602981835,485.22765706347167,32.82859354288178,Jowar
Sangli,Black,40,39,45,6.202731063126593,692.6124140987122,29.474513121823687,Jowar
Sangli,Black,44,35,42,7.2927304884613235,680.7069607416846,28.84289051220781,Tur
Satara,Clayey,60,56,49,6.7549943185411285,542.0690915194741,26.047707375702377,Maize
Sangli,Clayey,61,33,48,6.1080702314500765,708.2589827540565,25.40686472500994,Tur
Solapur,Black,72,53,44,6.639700589368397,811.0469258108933,26.170783215837567,Maize
Satara,Red,64,47,45,6.089543343638596,483.6227758351005,21.780086720636067,Wheat
Kolhapur,Black,142,64,97,7.450787332855912,784.9630155253285,30.655511396497857,Cotton
Sangli,Red,67,30,53,6.7996095368660985,721.8865366780142,34.440314428953315,Grapes
Solapur,Clayey,80,43,39,7.18213786489928,2688.5923183851796,22.442639078430783,Rice
Sangli,Clayey,96,50,50,6.884116787414531,2801.2121127150535,25.50014217123436,Rice
Sangli,Red,72,58,49,6.3663780003409265,774.549301866627,32.79752045786234,Grapes
Satara,Black,110,81,113,6.026144046550676,656.5694511739216,27.587878666329896,Cotton
Sangli,Black,62,53,41,6.385990955965204,688.5750587406617,20.87323645113117,Wheat
Solapur,Red,60,39,44,7.227089495373507,674.6331891093158,25.543521829512628,Maize
Sangli,Black,46,36,36,6.516263688424971,793.5099837929213,32.59394101963959,Grapes
Pune,Red,72,44,36,6.568586474880934,506.1022137172745,24.394435115024507,Groundnut
Pune,Black,72,41,51,6.2111627018311815,776.2849986220103,24.824447365163024,Soybean
Sangli,Black,75,30,57,6.658337010180822,800.7153483631532,27.691196068916003,Tur
Solapur,Clayey,61,50,44,7.3646708111289385,2428.473734432705,26.822834980981348,Rice
Sangli,Black,71,58,57,6.485316629872658,659.9550143487852,26.016255263408038,Jowar
Satara,Reddish,44,56,54,6.473999209726257,451.20276511544466,34.653327667369936,Pomegranate
Solapur,Black,91,57,38,7.013071517187026,763.2347219395415,15.1978898950405,Wheat
Solapur,Clayey,78,59,38,7.102678832807035,2102.045159502153,29.384791418104157,Rice
Pune,Black,77,56,53,7.015072352225307,754.164553246254,29.722620812611744,Grapes
Sangli,Red,66,42,52,7.166122624983844,988.8820612817536,23.75590132018349,Tur
Sangli,Clayey,87,50,34,6.922198879308045,1779.5432751863038,27.74154004161943,Rice
Satara,Clayey,68,43,60,7.352185486302511,822.5944626933117,28.641863808125546,Groundnut
Pune,Red,71,45,47,6.839144917631876,526.893808786146,21.972069899152608,Wheat
Solapur,Red,65,38,30,6.578854328188024,565.1241074970314,31.64011340287621,Jowar
Solapur,Clayey,123,73,119,6.289201133661322,1680.7524133743018,26.884143127895236,Sugarcane
Pune,Clayey,146,86,97,7.163002302414879,1662.663020094555,29.950263269968662,Sugarcane
Solapur,Red,80,41,53,6.1033432626478685,570.6032282877031,31.343534416097896,Jowar
Sangli,Black,52,45,37,6.050565697296031,641.65843741768,23.519104520922085,Soybean
Kolhapur,Black,108,89,97,6.634861508486603,2377.6283867114544,25.280702785639633,Sugarcane
Kolhapur,Red,67,34,33,6.823730517404146,530.0002881563987,30.48953747404944,Jowar
Solapur,Red,76,44,53,6.777159220790107,652.0496382210829,26.546156140079123,Jowar
Pune,Black,85,59,36,7.06914602301199,764.5388554523928,17.77847139974867,Wheat
Kolhapur,Black,57,37,47,7.443885531592915,858.5050291535638,22.300918106698028,Soybean
Kolhapur,Red,60,60,42,6.904147312628394,510.83060944761627,19.983356226469084,Wheat
Pune,Red,77,55,50,7.362930677762806,745.4034573775252,20.22930691999928,Groundnut
Pune,Black,135,61,96,6.968945628010254,663.0738190277466,29.689495836571716,Cotton
Satara,Black,67,39,43,6.324571646117005,673.6538947681668,26.62303849835193,Jowar
Kolhapur,Black,147,62,97,6.661766372863724,639.2817582319803,32.27494978086143,Cotton
Pune,Red,46,30,45,6.507511606584097,620.4457965386616,30.02806192194056,Jowar
Satara,Red,83,32,33,6.508833728160894,741.7026568838351,22.199764111152025,Maize
Sangli,Black,45,59,50,6.440901633361496,581.0603285612135,30.645752139118446,Grapes
Satara,Red,89,32,46,6.3619449544438895,721.0875154517345,32.336361857455834,Grapes
Solapur,Black,78,42,60,6.131799934692866,741.1930366317758,34.877172522997405,Grapes
Satara,Red,89,60,55,6.875365577322809,681.2575584892643,26.878846433913317,Tur
Solapur,Red,77,50,58,6.309265436874248,699.935832325911,32.51824598662068,Jowar
Pune,Red,73,49,35,7.450121905007698,687.2695435775618,20.94492539847015,Wheat
Pune,Black,52,40,34,6.821005935983136,703.8981910672676,23.386035042189746,Groundnut
Sangli,Red,59,43,52,7.289816257758786,765.1941224620491,29.890158538402765,Tur
Solapur,Red,49,31,40,6.998191916197544,433.6663078155828,31.78916176404025,Jowar
Kolhapur,Red,58,46,36,6.003530942383593,527.7022373311677,31.717431899648947,Jowar
Sangli,Clayey,43,31,50,6.847290920525709,813.2411800217797,29.399541751022046,Maize
Satara,Clayey,81,44,44,7.051463560962983,1500.3096226506611,24.623523625997787,Rice
Pune,Clayey,144,65,119,6.526343588273306,1586.570036600714,33.145542621065715,Sugarcane
Sangli,Clayey,73,31,39,6.105153269162837,505.37838709228504,21.493903451753937,Maize
